city_id,address,duration,name,ranking_interest,photo,description,price,activity_types
1,"Piazza degli Strozzi, 5, 50123 Firenze FI, Italie",120,Colle Bereto,4,colle_bereto.jpg,"Taste the cocktails at Colle Bereto. A huge place where the trendy population of Florence likes to meet. A soothing and young atmosphere, ideal to discover the unusual side of the city.",0,party
1,"Viale Antonio Gramsci, 1/5 R, 50121 Firenze FI, Italie",120,Kitsch,4,kitsch.jpg," For an extraordinary overview, visit Kitsch 1, a bar that is unlike any other. Varied to perfection, electric, eclectic, the place is perfectly named. For a really special evening, this is the address to add immediately to your todo list.",0,visit
1,"55049 Viareggio, Lucques, Italie",120,La Lecciona,4.5,lecciona.jpg,"La Lecciona is a 20 km long beach with golden sand dunes located between Viareggio and Torre del Lago. You can breathe in fresh air and smell the pine forest. However, there are no bars and restaurants. It is therefore a good idea to bring a snack and respect this protected environment. Be careful, the beach is only supervised in summer.",0,beach
1,"San Gimignano, Italie",120,San Gimignano,4,san-gimignano.jpg,"Connue comme la « Ville aux Mille Tours », San Gimignano est un petit village médiéval fortifié déclaré Patrimoine de l’Humanité par l’UNESCO. Il se trouve dans les collines de Toscane, à seulement 60 kilomètres de Florence.",0,visit
1,"Cinque Terre, Italie",180,Cinque Terre,4.5,cinque-terre.jpeg,"Les Cinque Terre se composent d'une rangée de villages pluricentenaires situés sur le littoral accidenté de la Riviera italienne. Dans chacun des 5 villages, les maisons colorées et les vignobles s'accrochent à des terrasses escarpées. Les ports accueillent de nombreux bateaux de pêche et les trattorias proposent des spécialités de fruits de mer ainsi que la célèbre sauce de la région de la Ligurie, le pesto. Le sentier de randonnée à flanc de falaise du Sentiero Azzurro relie les villages entre eux et offre une vue panoramique sur la mer.",0,visit
1,"Certaldo, 50052 Florence Italie",120,Certaldo,4,certaldo.jpg,"Certaldo is a small Tuscan town of medieval origin, which developed in the Val d'Elsa in a place that has existed since antiquity. Today Certaldo is a popular tourist destination, not least because of its perfectly preserved historic buildings in the upper part of the city but also for its landscapes all around the city.",0,visit
1,"Voltera, Italie",120,Voltera,4,voltera.jpg,"Volterra, située dans la province de Pise, a connu divers développements culturels et historiques depuis l’époque romaine étrusque. L’aspect médiéval de la ville est intact, enfermé dans les anciens remparts de la ville. On estime l’époque de sa construction au 4ème siècle. Depuis lors, l’endroit n’a pas beaucoup changé et c’est donc une véritable immersion dans l’histoire qui vous attend là-bas.",0,visit
1,"Monteriggioni, Italie",120,Monteriggioni,4,monteriggioni.jpg,"Monteriggioni fait partie de la région du Val d’Orcia. La cité est dominée par son superbe château et son enceinte fortifiée qui compte 14 tours, autrefois utilisées pour la défense de la ville. Le mur suit harmonieusement les courbes de la colline qui monte et qui descend. Avec son cadre pittoresque parfaitement conservé, Monteriggioni a souvent été choisie comme décor de films, tels que Gladiator et Le Patient Anglais.",0,visit
2,"Via dei Sabelli, Roma, Italy",90,San Lorenzo district,4.5,san_lorenzo_district.jpg,"Although not one of the most famous or beautiful parts of Rome, the district of San Lorenzo has gradually gained fame for being home to the city’s bohemian counterculture, as well as its great nightlife, food and atmosphere which combine to make the perfect escape away from the more touristy parts of town.",0,visit
2,Via di Monte Testaccio Roma,90,Testaccio district,4,testaccio_district.jpg,"A revamp of the neighbourhood market and the repurposing of the city’s old slaughterhouse complex have helped to put Testaccio on the map in recent years and the area has gained a reputation as a food lover’s paradise. Old-school trattorias and hip street food joints sit side-by-side along the straight, grid-like streets while the pristine Mercato Testaccio is now home to a sensory mix of esteemed produce vendors and funky takeaway places. ",0,visit
2,Via dei Serpenti Roma,90,Monti district,4.5,monti_district.jpg,"Situated just a short walk from the Colosseum, Monti is a charming enclave of winding cobbled streets with warmly-hued façades and picturesque piazzas. As the hangout of choice for arty, creative types there is no shortage of funky independent businesses, good local restaurants and intimate wine bars. For unique clothes and jewellery check out Mercato Monti, the neighbourhood’s regular weekend vintage market, or grab a beer and snag a spot by the fountain in the pretty Piazza della Madonna dei Monti where the cool kids go to chill out.",0,visit
2,"Piazza del Colosseo, 1, 00184 Roma RM, Italie",120,Coliseum,5,colisee.jpg,"Monument extraordinaire qui accueillait les combats de gladiateurs autrefois, le Colisée remonte à l’an 72. L’amphithéâtre Flavien (c’est aussi comme ça qu’on l’appelle) a été construit pour accueillir un public pouvant aller jusqu’à 50.000 personnes. Le site, qui fut le théâtre de nombreuses morts horribles, est un lieu historique et une étape incontournable pour tout amateur d’Histoire et d’architecture. Très prisé par les touristes, le Colisée défit le temps et a notamment inspiré le film Gladiator. Il est aussi considéré comme le plus grand amphithéâtre de l’Empire romain au monde : sans nul doute donc, il est une référence pour visiter Rome.",7,culture
2,"Via della Salara Vecchia, 5/6, 00186 Roma RM, Italie",150,Roman forum,4.5,forum.jpg,"Située dans une dépression marécageuse, la zone est asséchée dès le VIème siècle avant JC pendant le règne du Roi Tarquinus Priscus. En effet, les collines alentours s’étaient progressivement peuplées, faisant de cette zone inhospitalière un lieu central. Les premiers bâtiments publiques y sont alors construits et le forum deviendra rapidement le centre religieux, politique et judiciaire de la ville de Rome. Se trouveront ici entre autres, le sénat (Curie), la tribune aux harangues (Rostres), le temple de Saturne, de Castor et Pollux, de la Concorde et plusieurs basiliques (ayant un rôle commercial et judiciaire)…",7,culture
2,"Piazza della Rotonda, 00186 Roma RM, Italie",20,Pantheon,4.5,pantheon.jpg,"Le mieux conservé des monuments antiques de Rome impressionne par son imposante façade à colonnade et ses murs extérieurs robustes, mais c’est une fois son seuil franchi qu’on perçoit toute sa mesure. Le puits de lumière qui descend de l’oculus au centre de l’immense coupole du Panthéon éclaire les tombeaux royaux le long des parois circulaires recouvertes de marbre de l’édifice.",0,culture
2,"Piazza di Trevi, 00187 Roma RM, Italie",30,Trevi fountain,4,trevi.jpg,"Construite à la demande du Pape Benoit XIV, elle est l’œuvre de Nicolas Salvi qui l'achève en 1762. La fontaine est venue remplacer la bouche de l'aqueduc romain qui amène toujours l'eau d'une source, l'Acqua Virgine. Une jeune fille nommée Trevi, aurait révélé l'emplacement de la source à des soldats romains pour sauver sa virginité, histoire racontée sur les bas-reliefs de la fontaine.Cette fontaine monumentale, adossée à un palais, reprend la forme d'un temple ou d'un arc de triomphe.La fontaine est une allégorie de l'Océan avec, au centre, Neptune, se tenant sur un char en forme de coquille, tiré par deux chevaux marins, représentant l'eau violente (gauche) et l'eau sauvage (droite). Ils sont guidés par deux tritons.",0,culture
2,"Piazza Navona, 00186 Roma RM, Italie",20,Piazza Navona,4.5,navona.jpg,"Située près du Panthéon, la piazza Navona est construite sur le site d’un stade antique. Elle abrite la fontaine des Quatre-Fleuves ainsi que l’église Sainte-Agnès-en-Agone. De style baroque, elle fait partie des plus belles places de Rome.",0,culture
2,Via della Panatteria,40,San Crispino,4,sancrispino.jpg,"Venez déguster une des meilleure glace de la ville à deux pas de la fontaine de Trevi. La file d’attente y est souvent impressionnante mais les meilleures choses se méritent dans la vie.

",8,visit
2,Via del corso,150,Shopping in la Via del Corso,4,viadelcorso.jpg,"Sur plus d’un kilomètre et demi, Via del Corso offre pléthore de boutiques. Un lieu idéal pour s'adonner au shopping, tout en y mêlant un peu d’histoire.",0,visit
2,"Piazzale Napoleone I, 00197 Roma RM, Italie",120,Villa Borghese,3.5,villaborghese.jpg,"La visite de la Villa Borghese figure très souvent dans la liste des incontournables à faire à Rome. Ce vaste parc situé au coeur de Rome abrite plusieurs musées, le plus célèbre étant la galerie Borghèse.",20,culture
2,Vatican00120 Vatican City,300,Città del Vaticano,5,vatican.jpg,"Si tous les chemins mènent à Rome, il est impossible de voyager dans la ville sans visiter le Vatican !Plus petit état au monde, il se trouve juste à l’ouest du Tibre au beau milieu de la ville de Rome. Il forme une sorte d’enclave aux nombreux trésors architecturaux et bien sûr religieux. Chaque année environ 5 millions de personnes se rendent au Vatican. Je te conseille donc de bien préparer ta visite car tous les sites ne sont pas ouverts tous les jours, toutes les tenues ne sont pas appropriées et si tu ne veux pas perdre plus de temps dans les files d’attente que dans les sites, il faut tout planifier et acheter tes billets à l’avance. Le Vatican est célèbre pour être le lieu de résidence du Pape et théâtre de ces allocutions. Qui n’a pas souvenir des envolées de pigeons sur la place Saint Pierre lors des discours papaux ? L’état compte aussi de nombreux lieux à visiter.",16,culture
2,Piazza San Pietro. Vatican City.,60,Plaza de San Pedro,4,saintpeter.jpg,"St. Peter's Square is one of the largest and most beautiful squares in the world. It is located in Vatican City, at the feet of St. Peter's Basilica The dimensions of the square are spectacular: 320 meters long and 240 meters wide. In the liturgies and more noticeable events St. Peter's Square has held more than 300,000 people.The construction of the square was carried out between 1656 and 1667 at the hand of Bernini, with the support of Pope Alexander XII.
",0,culture
2,"Via Garibaldi, Roma",120,Traversere district,4.5,traversere_district.jpg,"Se promener dans le Trastevere, c'est un peu comme se retrouver au beau milieu d'une carte postale. Rien ne manque : les vénérables demeures aux chatoyants tons ocres typiques de Rome, les balcons chargés de verdure, le linge suspendu aux fenêtres, les troquets flanqués de minuscules terrasses... Face à un tel concentré de pittoresque, il est parfois difficile de réprimer l'envie de sortir son appareil photo tous les quelques mètres.

",20,visit
2,"Via Ostiense, 68, 00154 Roma",180,Doppiozeroo,4,doppiozeroo,"C’est à ce bar que nous remettons le prix du meilleur apéritif de Rome. Lieu de rencontre de la capitale, c’est vers 18h00 jusqu’à 21 Heures que l’endroit s’anime. Le buffet à volonté est délicieux(pizzas,pâtes,poissons, salades vertes, charcuterie ect..) et copieux.",10,party
2,"Viale Ventuno Aprile, 19, 00162 Roma",90,Momart café,3.5,momart.jpg,"Un verre accompagné d’un buffet à volonté revient à 10 Euros .La seconde consommation vous coutera 6 Euros.L’apéro commence à 18 Heure 30 et se termine à 21H00.La décoration est branchée et il est conseillé d’arriver vers 17H30 car c'est bien bondé.
Le point fort de ce lounge-bar ,c’est l’exellent buffet avec d’excellentes pizzas ,d’excellentes pâtes, d’excellents sandwichs jusqu’à plus faim…",15,party
2,"Via Tagliamento 9, Roma",240,Piper Club,4.5,piper.jpg,"Le Piper, ouvrir dans 1965, est une discothèque et un établissement historique de la vie nocturne romaine. Qui, 60, il ya des concerts et des soirées qui ont accueilli des artistes de renom italienne et internationale. Aujourd'hui, Piper est deux discothèques où la musique en direct, pop, roche e indie. Vendredi musique vintage années 70, '80 Et '90, Samedi la musique commerciale et de l'électronique pour le jeune public.",20,party
2,"Via di Pietralata, 159/1, Roma",300,Lanificio 159,4.5,lanificio.jpg,"Ancien bâtiment industriel converti en un club qui propose des soirées avec de la musique et de l'électronique, ainsi que des concerts et musique live. A l'intérieur, il ya des cours de peinture et dessin et le brunch; Sur la terrasse de l'immeuble, est un jardin potager métropolitaine éco durable.",15,visit
2,"Via di Monte Testaccio 69, Roma",240,Akab Club,3.5,akab.jpg,"Akab est un des clubs historiques de la capitale: Ex menuiserie, est devenu le 1992 une place pour les groupes émergents. Il a accueilli des artistes comme Giorgia, Young Love, Samuele Bersani et Max Gazzè. Le club dispose de trois pistes musicales différentes qui alternent selon les soirs: Jeudi musique hip-hop, r'n'b e noir, Vendredi musique Indie et Electro, tandis que le samedi de la musique commerciale et entrée gratuite pour les femmes. Disco pas manquer le vendredi et le samedi soir, avec une vaste piste de danse et tout aussi grand bar où vous pouvez commander une boisson et l'essayer avec les jolies filles toujours affluer à ce club. La clientèle est jeune (sur 20 année jusqu'à 30) et il ya toujours beaucoup de touristes. Fringué à la mode.",20,party
2,"Via Santo Spirito, 13, 00040 Pavona RM",180,Country Club Castelgandolfo,4,gandolfo.jpg,"A par 72 , 18 holes, 6205 metre golf course designed by Robert Trent Jones inside a volcanic crater.It has a 17th century club house, allowing view on the entire course, and it  offers many bunkers, mini lakes, artificial obstacles and thousand of other traps such as age-old olive trees and oak trees, to increase the game experience.Hole 4 is in the list of the best 150 holes in the world.The Castel Gandolfo Country Club is located at about 20 km from Rome, near the Pope’s holiday residence.The club has no closing days.",30,sport
2,"via labicana, 49",300,Bike Tour,4,rentabike.jpg,"TopBike Rental & Tours gives you the choice of a high quality mountain bike, trekking bike, speed bike or road bike, with built-in high quality components to make your ride enjoyable and safe:Lighter bike frames – also carbon - for easier pedaling, shifts (Shimano Deore LX/XT) for choosing the perfect gear with absolute precision and speed, brakes (Deore XT or Avid Single Digit), forks and suspensions for a better control on any kind of surface, making your ride down the cobblestone roads or along the uneven Ancient Appian Way an easy, safe and fully enjoyable experience.Choose the type of bicycle that best suits your riding style! Personalize your bike with the equipment you can include simply by booking in advance.
",25,sport
2,"Via Cornovecchio, 10, 00188 Roma",300,Italia Skydive,3.5,italiaskydive.jpg,"After a short briefing of about 20 minutes about the exit from the aircraft, control in freefall and the landing, you will be ready for the jump and you will go on the airplane with your tandem instructorDuring the climb with airplane you will be hooked up to your instructor parachute. Once you reach the height of 4000 meters you will jump from the airplane with your tandem pilot and you will reach the speed of 200 km/h for about 50 seconds of freefall until the opening of the parachute at 1700 metersOnce the parachute will be open you will enjoy other 5 minutes of great emotions and you will lead the the parachute with brakes, until few hundreds meters from the ground, then your instructor will lead again and you will land safely and comfortably.
",40,sport
2,"Piazza degli Zingari, 5, Roma",45,Get traditional Ice cream,4.5,gelato.jpg,"This local gelateria, located at Piazza degli Zingari, offers one of the best homemade ice-creams in Rome. It offers both traditional, typical ice-cream flavors and unique creations such as: basil, ginger and pineapple, Gorgonzola, cherry and beer, or egg and nuts, to name just a few. Even if you go for a typical flavor, like chocolate, you will have to choose from eight different options. For those of you who favor a lighter, healthier option, there is also a large selection of sorbet treats.",10,visit
2,"Via Panisperna 214, Roma",150,Eat Carbonara Pasta ,4,carbonara.jpg,"The hip restaurant La Carbonara has been here since 1906 and probably offers the most traditional and authentic Italian cuisine around Monti. It is so casual that it allows you to write on the walls, so no wonder a lot of local artists and performers often meet here.",35,visit
2,"Via del Pellegrino, Roma",30,Arco degli Acetari,4,arco_acetari.jpg,"Be sure to pop into the evocative Arco degli Acetari, a medieval piazzetta and one of Rome’s most picture-perfect corners",0,visit
2,"Via dei Pettinari 43, Roma",45,Try Punto Gelato Ice cream,4,punto_gelato.jpg,"For a sweet treat, try Punto Gelato branch near the Ponte Sisto, a newcomer to the gelato scene that is quickly becoming everyone’s favorite spot for a sweet (or savory) cone. The flavors are extensive, ranging from classics such as cinnamon and pistachio to buffalo milk with red peppercorns, and the consistency is on point.",10,visit
2,Santa Marinella 00058 Roma,300,Santa Marinella ,5,santa_marinella.jpg,"The best beach near Rome – in terms of travel time, comfort and overall experience – is most certainly Santa Marinella. This lovely beach is located in a quaint bay and has clear water, a great little hole-in-the-wall for a quick take-away lunch (beneath the Gigi Bar on the boardwalk), and plenty of lounge-chairs. There is a small public area to lay out your towel, but space fills up quickly so plan to arrive early.
How to get there: Take the train from any major station in Rome (Roma Termini, Ostiense, Trastevere, or San Pietro) to S. Marinella. The beach is just a five to ten minute walk from the station.",0,beach
2,"Santa Severa, 00058 Roma",300,Santa Severa,4.5,santa_severa.jpeg,"Another great option is Santa Severa, just one stop prior to Santa Marinella. This beach has an impressive castle, making for a very photogenic bathing experience, and some hidden rocky alcoves that lie just behind it. There is a delicious restaurant right on the beach, L’Isola del Pescatore, for a lunch of fresh fish or a sunset spritz.
How to get there: Take the train from any major station in Rome (Roma Termini, Ostiense, Trastevere, or San Pietro) to Santa Severa. The beach is a 20 minute walk from the station.",0,beach
2,"Lido di Ostia, Roma",300,Ostia,4.5,ostia.jpg,"Ostia is the closest beach to Rome, and features many stabilimenti along the boardwalk, which require a membership to enter, along with a large public beach area. Although Ostia is the quickest option from the city, you’ll be rewarded with clearer water and cleaner sand as you head further away from the capital. If you do opt for proximity over quality though, check out the Cancelli: a series of numbered beaches within sand dunes (you’ll need to catch the 07 bus to arrive).
How to get there: Take the Metro B to Piramide, then follow the signs for the trains to Roma-Lido (up the escalator and to the left). Make sure to get off at Lido Centro and not Ostia Antica.",0,beach
2,00054 Fregene RM,300,Fregene,4,fregene.jpg,"Just north of Ostia lies Fregene, a slightly cleaner and hipper beach. It is a favorite with the trendy crowd of northern Rome and has a delightful evening aperitivo at Singita Miracle Beach Club, when cushions are strewn all over the beach and a ceremonial gong is hit when the sun goes down.
How to get there: Take the Metro A to the Cornelia stop (direction Battistini). Then hop in one of the small buses that go to Fregene, which pass every 10-15 minutes.",0,beach
2,00055 Ladispoli RM,300,Ladispoli,4,ladispoli.jpg,"Ladispoli is another safe bet north of Rome: with its long coastline you’re always sure to find ample room to lay out, and it is only a short train ride from Rome. And if you who enjoy spending time at the beach during the off-season, be sure to check out the artichoke festival that takes place here during the second week of April each year.
How to get there: Take the train from most stations in Rome to Cerveteri-Ladispoli. The beach is a 15 minute walk from the station.",0,beach
2,Sabaudia 04016 Latina,300,Sabaudia,3,sabaudia.jpg,"Continuing further south is Sabaudia, a city characterized by its fascist architecture. This beach is also recognized with the Bandiera Blu award and is less crowded than many others because the train doesn’t stop directly in the town. With a little bit of planning, it’s worth the extra effort to arrive for its clear water and expansive beach.
How to get there: From Roma Termini, take the train to Priverno-Fossanova and then a COTRAL bus to Sabaudia. From the road, climb down the wooden stairways to the beach.",0,beach
2,Sperlonga 04029 Latina,300,Sperlonga,4,sperlonga.jpeg,"Sperlonga is most certainly the most beautiful beach near Rome: not only is its white-washed town worth a visit in its own right, the water has been awarded the Bandiera Blu for 16 years in a row. With long beaches on either stretch of the town, and plenty of quaint alleyways to discover post-sun bathing, Sperlonga is a great overnight stay over a weekend.
How to get there: From a train from Roma Termini to Fondi-Sperlonga. Then catch a bus to the town of Sperlonga, or opt for a taxi to avoid long waits.",0,beach
3,"Vésuvio, 80056, Naples",120,Mount Vesuvius,3.5,Vesuvio.jpg,"The only active volcano on the European mainland, Vesuvio is best known for its dramatic eruption in 79 CE, which led to the destruction of ancient cities Herculaneum and Pompeii. The volcano is now the centerpiece of a national park, established in 1995 to prevent further development in the area. The summit of the volcano is open to visitors, with a network of well-maintained paths around the mountain. An access road can get you to about 200 m (660 ft) from the summit (measured vertically), but after that access is on foot only. A spiral walkway leads up the final section of the climb, from the road to the rim of the crater. On a sunny day, you'll have sweeping views of the surrounding area, stretching all the way to the Bay of Naples.",0,culture
3,"Piazza Museo, 19, 80135 Napoly",120,"Museo Archeologico Nazionale di Napoli
",4.4,national-archaeological.jpg,"Delve into Italy's diverse history at National Archaeological Museum of Naples. Considered the most important archeological museum in Italy, it boasts a collection of Greek, Roman, and Renaissance antiquities housed in a 16th-century palace. Admire the dozens of intricately-made pieces in the mosaic collection, or visit the museum's Secret Cabinet to see hundreds of Roman artifacts from the site of Pompeii. Pick up an audio guide at the entrance to learn more about the specific pieces, as well as Pompeii's history.",Tickets from 16€,culture
3,Shore excusrion 81100 Naples,240,Shore Excursion in Naples,4.8,fe.jpg,"When the passion and the love for one's country meet professionalism, competence and experience.

What makes Mondo Guide one of the best Destination Management Companies to provide touristic services in Italy is a combination of two main elements. These are, the professionalism of a long standing and well established company and the attention of a family run business, for which Mondo Guide is able to deliver high quality services specifically designed to satisfy the different needs of each client.",From 300€,visit
3,"Piazza del Gesù Nuovo,18, 80134 Napoli NA",30,Cloister of Santa Chiara,4.7,cloister.jpeg,"Constructed in 1310 as a burial site, Cloister of Santa Chiara shares Neapolitan religious and artistic history. Explore the Gothic-style basilica and its ten chapels. Destroyed during World War II, the basilica was restored in the 1950s. Examine the intricate designs and grand decorations of the royal tomb. Admire the mosaics, fresco remnants, and Renaissance-era statues throughout. The museum features artifacts from the monastery as well as details about the complex's origins.
",0,visit
3,"Naples Cruise Terminal | Via Cilea 112, 80127, Naples",540,Leisure Italy - Tour,5,Amalfi-Coast.jpg,"
Leisure Italy top tour would be the best choice if you are a first time traveller in the area. The breath-taking Amalfi Coast featuring its charming Mediterranean  Villages – such as Amalfi, Positano, Ravello, Sorrento and the incredible Excavations of the Ancient Pompeii, preserved intact under 20 feet of ashes by Mount Vesuvius. History, Art, Archaeology, Landscape and – why not – some Time at Leisure, everything in one unforgettable experience!",From 385€,visit
3,"Vicinale Ficocelle 70, 80014, Naples",240,Eat in Italy Food Tours,4.8,eating-tour.jpeg,A tasty 5 hour tour around the Chiaia neighborhood and underground Naples,100€,visit
3,Baia delle Rocce Verdi - via Posillipo 68,150,Kayak Napoli,4.8,sunset12.jpg,Daily afternoon sunset tour in kayak. Enjoy the most evocative moment of the day by admiring Napoli’s famous sunset from the best position on the sea.,25€,sport
3,"Via Partenope, 37, 80121 Napoli NA",240,"Ride A Bike Naples, Naples",5,bike-naples.jpeg,"Ride a Bike Naples Is a Neapolitan Agency specialized in bike tours with three years in this business. We work for giving you the best experience and let you live at “least” four hours as we do in this beautiful city every day.

Our guides are highly specialized, formed at National Accademy of Mountain Bike they will take care of you all time and show you the best spot in Naples. Get around the city with a professional and local guide is what our customers looking for.

Last year high rates and good response from our tour operators let us grow quite a lot and this 2018 we are planning new routes and new tours. With Ischia,Procida and Pozuoli we will be everywhere every day.

Our tours are 100% customized and we offer a good range of bikes and E-bikes.",From 15€,sport
